X Y Z TIME
 0.60848163E+04  0.82136670E+06  0.21152295E+01  0.85819461E+09 
 0.60845362E+04  0.82146670E+06  0.24637330E+01  0.85828541E+09 
 0.60842624E+04  0.82156670E+06  0.28057561E+01  0.85837378E+09 
 0.60839948E+04  0.82166670E+06  0.31415860E+01  0.85845983E+09 
 0.60837329E+04  0.82176670E+06  0.34714903E+01  0.85854369E+09 
 0.60834765E+04  0.82186670E+06  0.37957185E+01  0.85862547E+09 
 0.60832254E+04  0.82196670E+06  0.41145039E+01  0.85870526E+09 
 0.60860654E+04  0.82206670E+06  0.45797731E+01  0.85882596E+09 
 0.60917204E+04  0.82216670E+06  0.51746609E+01  0.85898187E+09 
 0.60970466E+04  0.82226670E+06  0.57440678E+01  0.85912917E+09 
 0.61020793E+04  0.82236670E+06  0.62903670E+01  0.85926876E+09 
 0.61068486E+04  0.82246670E+06  0.68156032E+01  0.85940139E+09 
 0.61113800E+04  0.82256670E+06  0.73215514E+01  0.85952774E+09 
 0.61156956E+04  0.82266670E+06  0.78097632E+01  0.85964837E+09 
 0.61198146E+04  0.82276670E+06  0.82816035E+01  0.85976378E+09 
 0.61237537E+04  0.82286670E+06  0.87382796E+01  0.85987440E+09 
 0.61275277E+04  0.82296670E+06  0.91808653E+01  0.85998061E+09 
 0.61372732E+04  0.82304850E+06  0.69397179E+02  0.86014517E+09 
 0.46676791E+04  0.81945035E+06  0.10001000E+03  0.00000000E+00 
 0.47676791E+04  0.81946399E+06  0.10048477E+03  0.10987764E+06 
 0.48676791E+04  0.81947701E+06  0.10059853E+03  0.21363392E+06 
 0.49676791E+04  0.81948946E+06  0.10062895E+03  0.31191503E+06 
 0.50176791E+04  0.81957648E+06  0.10063908E+03  0.13120195E+07 
 0.49676791E+04  0.81966926E+06  0.10063666E+03  0.23641906E+07 
 0.50176791E+04  0.81976089E+06  0.10063908E+03  0.32909995E+07 
 0.49676791E+04  0.81985046E+06  0.10063666E+03  0.41965796E+07 
 0.50176791E+04  0.81994509E+06  0.10063908E+03  0.50500929E+07 
 0.50917867E+04  0.82001499E+06  0.92602427E+02  0.73651061E+07 
 0.51891474E+04  0.82005368E+06  0.77602427E+02  0.90469000E+07 
 0.53330555E+04  0.82009295E+06  0.63703249E+02  0.10823720E+08 
 0.54330555E+04  0.82011300E+06  0.57123113E+02  0.11762053E+08 
 0.55330555E+04  0.82012944E+06  0.51981416E+02  0.12547422E+08 
 0.56330555E+04  0.82014333E+06  0.47807898E+02  0.13222760E+08 
 0.57330555E+04  0.82015533E+06  0.44324631E+02  0.13815134E+08 
 0.58330555E+04  0.82016587E+06  0.41354989E+02  0.14342712E+08 
 0.59330555E+04  0.82017526E+06  0.38780413E+02  0.14818278E+08 
 0.60330555E+04  0.82018371E+06  0.36517838E+02  0.15251174E+08 
 0.60311377E+04  0.82028371E+06  0.28787667E+02  0.15330315E+08 
 0.60291942E+04  0.82038371E+06  0.21796386E+02  0.15410141E+08 
 0.60272246E+04  0.82048371E+06  0.15479044E+02  0.15490665E+08 
 0.60252281E+04  0.82058371E+06  0.97758923E+01  0.15571898E+08 
 0.60232042E+04  0.82068371E+06  0.46320094E+01  0.15653854E+08 
 0.60211523E+04  0.82078371E+06 -0.30517674E-02  0.15736545E+08 
 0.60190718E+04  0.82088371E+06 -0.13230639E+00  0.15819984E+08 
 0.60169619E+04  0.82098371E+06 -0.24977736E+00  0.15904185E+08 
 0.60155787E+04  0.82108371E+06  0.21374339E+01  0.15996954E+08 
 0.60149567E+04  0.82118371E+06  0.25157412E+01  0.16095453E+08 
 0.60143500E+04  0.82128371E+06  0.28864339E+01  0.16191089E+08 
 0.60137579E+04  0.82138371E+06  0.32498765E+01  0.16284023E+08 
 0.60131796E+04  0.82148371E+06  0.36064065E+01  0.16374404E+08 
 0.60126143E+04  0.82158371E+06  0.39563371E+01  0.16462368E+08 
 0.60120615E+04  0.82168371E+06  0.42999595E+01  0.16548041E+08 
 0.60115207E+04  0.82178371E+06  0.46375449E+01  0.16631540E+08 
 0.60109911E+04  0.82188371E+06  0.49693466E+01  0.16712972E+08 
 0.60104725E+04  0.82198371E+06  0.52956013E+01  0.16792437E+08 
 0.60132665E+04  0.82208371E+06  0.57695540E+01  0.16912137E+08 
 0.60190881E+04  0.82218371E+06  0.63742861E+01  0.17066516E+08 
 0.60245744E+04  0.82228371E+06  0.69533579E+01  0.17212442E+08 
 0.60297611E+04  0.82238371E+06  0.75091379E+01  0.17350793E+08 
 0.60346785E+04  0.82248371E+06  0.80436697E+01  0.17482316E+08 
 0.60393526E+04  0.82258371E+06  0.85587296E+01  0.17607655E+08 
 0.60438058E+04  0.82268371E+06  0.90558720E+01  0.17727364E+08 
 0.60480576E+04  0.82278371E+06  0.95364656E+01  0.17841928E+08 
 0.60521251E+04  0.82288371E+06  0.10001722E+02  0.17951771E+08 
 0.60560232E+04  0.82298371E+06  0.10452721E+02  0.18057266E+08 
 0.60679360E+04  0.82306649E+06  0.70673179E+02  0.18222598E+08 
 0.43157324E+04  0.81943973E+06  0.10001000E+03  0.00000000E+00 
 0.44157324E+04  0.81945681E+06  0.10055678E+03  0.13867373E+06 
 0.45157324E+04  0.81947293E+06  0.10062780E+03  0.26773645E+06 
 0.46157324E+04  0.81948818E+06  0.10063935E+03  0.38843435E+06 
 0.47157324E+04  0.81950267E+06  0.10064160E+03  0.50178596E+06 
 0.48157324E+04  0.81951648E+06  0.10064210E+03  0.60863440E+06 
 0.49157324E+04  0.81952968E+06  0.10064223E+03  0.70968551E+06 
 0.50157324E+04  0.81954231E+06  0.10064227E+03  0.80553612E+06 
 0.49657324E+04  0.81963292E+06  0.10063668E+03  0.18573733E+07 
 0.50157324E+04  0.81972242E+06  0.10063910E+03  0.27839990E+07 
 0.49657324E+04  0.81980991E+06  0.10063668E+03  0.36892833E+07 
 0.50157324E+04  0.81990234E+06  0.10063910E+03  0.45426326E+07 
 0.49657324E+04  0.81999165E+06  0.10063668E+03  0.53746406E+07 
 0.50657324E+04  0.82000844E+06  0.97605347E+02  0.67793709E+07 
 0.51861478E+04  0.82005903E+06  0.77605347E+02  0.89776808E+07 
 0.53296748E+04  0.82009829E+06  0.63634045E+02  0.10764112E+08 
 0.54296748E+04  0.82011836E+06  0.57015873E+02  0.11708667E+08 
 0.55296748E+04  0.82013479E+06  0.51852373E+02  0.12498387E+08 
 0.56296748E+04  0.82014866E+06  0.47665733E+02  0.13176938E+08 
 0.57296748E+04  0.82016064E+06  0.44174374E+02  0.13771782E+08 
 0.58296748E+04  0.82017115E+06  0.41199728E+02  0.14301318E+08 
 0.59296748E+04  0.82018051E+06  0.38622125E+02  0.14778475E+08 
 0.60296748E+04  0.82018894E+06  0.36357833E+02  0.15212687E+08 
 0.60277404E+04  0.82028894E+06  0.28640795E+02  0.15291864E+08 
 0.60257801E+04  0.82038894E+06  0.21661716E+02  0.15371726E+08 
 0.60237933E+04  0.82048894E+06  0.15355699E+02  0.15452287E+08 
 0.60217795E+04  0.82058894E+06  0.96630462E+01  0.15533558E+08 
 0.60197381E+04  0.82068894E+06  0.45288849E+01  0.15615551E+08 
 0.60176684E+04  0.82078894E+06 -0.97184818E-01  0.15698281E+08 
 0.60155697E+04  0.82088894E+06 -0.21633646E+00  0.15781760E+08 
 0.60134414E+04  0.82098894E+06 -0.32471775E+00  0.15866001E+08 
 0.60120412E+04  0.82108894E+06  0.20671680E+01  0.15958710E+08 
 0.60114039E+04  0.82118894E+06  0.24442317E+01  0.16057055E+08 
 0.60107824E+04  0.82128894E+06  0.28137173E+01  0.16152546E+08 
 0.60101757E+04  0.82138894E+06  0.31759871E+01  0.16245343E+08 
 0.60095831E+04  0.82148894E+06  0.35313765E+01  0.16335594E+08 
 0.60090039E+04  0.82158894E+06  0.38801968E+01  0.16423435E+08 
 0.60084374E+04  0.82168894E+06  0.42227375E+01  0.16508992E+08 
 0.60078832E+04  0.82178894E+06  0.45592683E+01  0.16592380E+08 
 0.60073406E+04  0.82188894E+06  0.48900409E+01  0.16673707E+08 
 0.60068090E+04  0.82198894E+06  0.52152905E+01  0.16753071E+08 
 0.60095930E+04  0.82208894E+06  0.56872080E+01  0.16872469E+08 
 0.60154082E+04  0.82218894E+06  0.62890231E+01  0.17026382E+08 
 0.60208894E+04  0.82228894E+06  0.68653747E+01  0.17171891E+08 
 0.60260721E+04  0.82238894E+06  0.74186069E+01  0.17309867E+08 
 0.60309864E+04  0.82248894E+06  0.79507430E+01  0.17441052E+08 
 0.60356582E+04  0.82258894E+06  0.84635421E+01  0.17566084E+08 
 0.60401097E+04  0.82268894E+06  0.89585443E+01  0.17685512E+08 
 0.60443604E+04  0.82278894E+06  0.94371060E+01  0.17799819E+08 
 0.60484271E+04  0.82288894E+06  0.99004286E+01  0.17909426E+08 
 0.60523249E+04  0.82298894E+06  0.10349581E+02  0.18014703E+08 
 0.60643348E+04  0.82307189E+06  0.70569148E+02  0.18179842E+08 
 0.40945488E+04  0.82072733E+06  0.10001000E+03  0.00000000E+00 
 0.41162751E+04  0.82082843E+06  0.95010000E+02  0.10934785E+07 
 0.41375601E+04  0.82092763E+06  0.95010000E+02  0.21874046E+07 
 0.41533858E+04  0.82103238E+06  0.95010000E+02  0.32864405E+07 
 0.41533863E+04  0.82113243E+06  0.95010000E+02  0.41563097E+07 
 0.41533830E+04  0.82123249E+06  0.10001000E+03  0.50270254E+07 
 0.41533875E+04  0.82133902E+06  0.95010000E+02  0.59629611E+07 
 0.41533881E+04  0.82144552E+06  0.95010000E+02  0.68997433E+07 
 0.41533887E+04  0.82155158E+06  0.95010000E+02  0.78365255E+07 
 0.41533893E+04  0.82165722E+06  0.95010000E+02  0.87733077E+07 
 0.41533898E+04  0.82176244E+06  0.95010000E+02  0.97100899E+07 
 0.41533904E+04  0.82186723E+06  0.95010000E+02  0.10646872E+08 
 0.41533910E+04  0.82197161E+06  0.95010000E+02  0.11583654E+08 
 0.41532814E+04  0.82200664E+06  0.99985099E-02  0.11855287E+08 
 0.41511493E+04  0.82210686E+06  0.50178328E+01  0.11932438E+08 
 0.41488191E+04  0.82220713E+06  0.50275882E+01  0.12016243E+08 
 0.41462541E+04  0.82230738E+06  0.50399213E+01  0.12107882E+08 
 0.41434039E+04  0.82240761E+06  0.50558005E+01  0.12208971E+08 
 0.41402001E+04  0.82250782E+06  0.50767070E+01  0.12321689E+08 
 0.41365468E+04  0.82260800E+06  0.51050102E+01  0.12449068E+08 
 0.41323038E+04  0.82270815E+06  0.51447158E+01  0.12595500E+08 
 0.41272545E+04  0.82280829E+06  0.52030995E+01  0.12767710E+08 
 0.41210386E+04  0.82290840E+06  0.52947032E+01  0.12976752E+08 
 0.41130127E+04  0.82300823E+06  0.54269623E+01  0.13242050E+08 
 0.41130138E+04  0.82300839E+06  0.10542696E+03  0.13242194E+08 
 0.49893625E+04  0.82048894E+06  0.10001000E+03  0.00000000E+00 
 0.49891809E+04  0.82059117E+06  0.95010000E+02  0.10497215E+07 
 0.49889902E+04  0.82069159E+06  0.95010000E+02  0.20998905E+07 
 0.49887963E+04  0.82079388E+06  0.95010000E+02  0.31938166E+07 
 0.49885937E+04  0.82089425E+06  0.10001000E+03  0.42881902E+07 
 0.49884156E+04  0.82099545E+06  0.95010000E+02  0.54254258E+07 
 0.49881783E+04  0.82109563E+06  0.95010000E+02  0.63158961E+07 
 0.49879210E+04  0.82119581E+06  0.10001000E+03  0.71866118E+07 
 0.49876774E+04  0.82130251E+06  0.95010000E+02  0.81225475E+07 
 0.49874179E+04  0.82140915E+06  0.95010000E+02  0.90593297E+07 
 0.49871583E+04  0.82151536E+06  0.95010000E+02  0.99961119E+07 
 0.49868989E+04  0.82162115E+06  0.95010000E+02  0.10932894E+08 
 0.49866396E+04  0.82172651E+06  0.95010000E+02  0.11869676E+08 
 0.49863803E+04  0.82183145E+06  0.95010000E+02  0.12806458E+08 
 0.49861211E+04  0.82193596E+06  0.95010000E+02  0.13743241E+08 
 0.49860899E+04  0.82200778E+06  0.25009999E+02  0.14349110E+08 
 0.49889705E+04  0.82210843E+06  0.50178511E+01  0.14426685E+08 
 0.49921059E+04  0.82220870E+06  0.50276322E+01  0.14510603E+08 
 0.49955576E+04  0.82230896E+06  0.50400016E+01  0.14602376E+08 
 0.49993937E+04  0.82240918E+06  0.50559336E+01  0.14703629E+08 
 0.50107638E+04  0.82230177E+06 -0.28943285E+01  0.15276971E+08 
 0.50184063E+04  0.82218644E+06 -0.21056716E+01  0.15715946E+08 
 0.50258914E+04  0.82208503E+06 -0.28943285E+01  0.16156962E+08 
 0.50855093E+04  0.82199174E+06 -0.18064371E+01  0.18081414E+08 
 0.51873328E+04  0.82200926E+06 -0.21325530E+01  0.21122120E+08 
 0.52886601E+04  0.82202109E+06 -0.30583556E+01  0.24642843E+08 
 0.54137821E+04  0.82201107E+06 -0.19416445E+01  0.30056087E+08 
 0.55138471E+04  0.82202828E+06 -0.19416445E+01  0.35434213E+08 
 0.56146075E+04  0.82203582E+06 -0.19416445E+01  0.42756693E+08 
 0.57154493E+04  0.82202401E+06 -0.19416445E+01  0.53688967E+08 
 0.58188928E+04  0.82202791E+06 -0.19416445E+01  0.75377492E+08 
 0.40190924E+04  0.87020526E+06  0.10001000E+03  0.00000000E+00 
 0.40946590E+04  0.87007926E+06  0.99096895E+02  0.87569154E+05 
 0.46163504E+04  0.87068898E+06  0.10001000E+03  0.00000000E+00 
 0.46566080E+04  0.87058898E+06  0.99595661E+02  0.77863804E+05 
 0.46674641E+04  0.87048898E+06  0.94779534E+02  0.15120635E+06 
 0.46746798E+04  0.87041797E+06  0.19779532E+02  0.20157051E+06 
 0.46849197E+04  0.87031287E+06 -0.21498538E+00  0.27453154E+06 
 0.46940936E+04  0.87021287E+06 -0.20982777E+00  0.34186960E+06 
 0.47027534E+04  0.87011287E+06 -0.20496722E+00  0.40726851E+06 
 0.47109413E+04  0.87001287E+06 -0.20037906E+00  0.47083684E+06 
 0.47149012E+04  0.86996287E+06  0.90130606E+02  0.50204581E+06 
 0.45439483E+04  0.87199912E+06  0.10001000E+03  0.00000000E+00 
 0.45297432E+04  0.87189912E+06  0.10089009E+03  0.91106108E+05 
 0.42135468E+04  0.87195216E+06  0.10001000E+03  0.00000000E+00 
 0.41890618E+04  0.87185216E+06  0.10089008E+03  0.91105283E+05 
 0.44675318E+04  0.87276400E+06  0.10001000E+03  0.00000000E+00 
 0.44868318E+04  0.87268262E+06  0.40380127E+02  0.64863187E+05 
 0.45016305E+04  0.87257602E+06  0.37285062E+00  0.13047504E+06 
 0.45150797E+04  0.87247497E+06  0.36550650E+00  0.19268971E+06 
 0.45279802E+04  0.87237391E+06  0.35809328E+00  0.25491560E+06 
 0.45403542E+04  0.87227285E+06  0.35061029E+00  0.31715269E+06 
 0.45522232E+04  0.87217180E+06  0.34305684E+00  0.37940100E+06 
 0.45636078E+04  0.87207074E+06  0.33543223E+00  0.44166053E+06 
 0.45745275E+04  0.87196968E+06  0.32773575E+00  0.50393128E+06 
 0.45644048E+04  0.87187934E+06  0.60327737E+02  0.55994589E+06 
 0.45501642E+04  0.87175542E+06  0.90327737E+02  0.63671052E+06 
 0.45383816E+04  0.87165542E+06  0.97907391E+02  0.69860741E+06 
 0.45262976E+04  0.87155542E+06  0.99927447E+02  0.76045161E+06 
 0.45127252E+04  0.87145542E+06  0.10073172E+03  0.83690291E+06 
 0.44177237E+04  0.87215360E+06  0.10001000E+03  0.00000000E+00 
 0.44393471E+04  0.87207225E+06  0.40380010E+02  0.64864112E+05 
 0.44562112E+04  0.87196566E+06  0.37273847E+00  0.13054369E+06 
 0.44432331E+04  0.87187525E+06  0.60372739E+02  0.18659749E+06 
 0.44249508E+04  0.87175108E+06  0.90372740E+02  0.26351697E+06 
 0.44098546E+04  0.87165108E+06  0.97919201E+02  0.32541157E+06 
 0.43943721E+04  0.87155108E+06  0.99930551E+02  0.38725349E+06 
 0.43770049E+04  0.87145108E+06  0.10073352E+03  0.46370361E+06 
 0.47089206E+04  0.87338985E+06  0.10001000E+03  0.00000000E+00 
 0.46995691E+04  0.87328985E+06  0.95249081E+02  0.76441958E+05 
 0.46889457E+04  0.87320186E+06  0.45249081E+02  0.13082961E+06 
 0.46746511E+04  0.87307973E+06  0.24314077E+00  0.20634432E+06 
 0.46630177E+04  0.87297660E+06  0.23718033E+00  0.27013630E+06 
 0.46698500E+04  0.87287554E+06  0.22853834E+00  0.33230660E+06 
 0.46764037E+04  0.87277448E+06  0.21981469E+00  0.39448810E+06 
 0.46826902E+04  0.87267342E+06  0.21100858E+00  0.45668080E+06 
 0.46887203E+04  0.87257237E+06  0.20211918E+00  0.51888469E+06 
 0.46945044E+04  0.87247131E+06  0.19314568E+00  0.58109979E+06 
 0.47000525E+04  0.87237025E+06  0.18408723E+00  0.64332610E+06 
 0.47053742E+04  0.87226920E+06  0.17494301E+00  0.70556362E+06 
 0.47104787E+04  0.87216814E+06  0.16571215E+00  0.76781236E+06 
 0.47153748E+04  0.87206708E+06  0.15639381E+00  0.83007232E+06 
 0.47200711E+04  0.87196603E+06  0.14698711E+00  0.89234350E+06 
 0.47134684E+04  0.87187593E+06  0.60146988E+02  0.94820131E+06 
 0.47042295E+04  0.87175301E+06  0.90146988E+02  0.10243509E+07 
 0.46926662E+04  0.87160386E+06  0.99191306E+02  0.11166464E+07 
 0.46846659E+04  0.87150386E+06  0.10027005E+03  0.11784635E+07 
 0.46748400E+04  0.87140386E+06  0.10122327E+03  0.12695609E+07 
 0.48692637E+04  0.87383642E+06  0.10001000E+03  0.00000000E+00 
 0.48555475E+04  0.87373642E+06  0.95254975E+02  0.76385574E+05 
 0.48403172E+04  0.87364822E+06  0.45254974E+02  0.13080555E+06 
 0.48198653E+04  0.87352604E+06  0.24906121E+00  0.20621201E+06 
 0.48032244E+04  0.87342291E+06  0.24312808E+00  0.26989469E+06 
 0.47871534E+04  0.87331978E+06  0.23717384E+00  0.33360259E+06 
 0.47716328E+04  0.87321664E+06  0.23119839E+00  0.39733575E+06 
 0.47566441E+04  0.87311351E+06  0.22520166E+00  0.46109416E+06 
 0.47421692E+04  0.87301038E+06  0.21918355E+00  0.52487787E+06 
 0.47370837E+04  0.87290830E+06 -0.15958767E+01  0.58785533E+06 
 0.47408455E+04  0.87280830E+06 -0.15980988E+01  0.64938232E+06 
 0.47444555E+04  0.87270830E+06 -0.16003401E+01  0.71092039E+06 
 0.47479197E+04  0.87260830E+06 -0.16026009E+01  0.77246955E+06 
 0.47512441E+04  0.87250830E+06 -0.16048813E+01  0.83402979E+06 
 0.47544342E+04  0.87240830E+06 -0.16071816E+01  0.89560112E+06 
 0.47574955E+04  0.87230830E+06 -0.16095018E+01  0.95718354E+06 
 0.47604331E+04  0.87220830E+06 -0.16118424E+01  0.10187771E+07 
 0.47632521E+04  0.87210830E+06 -0.16142033E+01  0.10803817E+07 
 0.47659571E+04  0.87200830E+06 -0.16165849E+01  0.11419974E+07 
 0.47642642E+04  0.87190830E+06  0.15345280E+01  0.12038181E+07 
 0.47585984E+04  0.87181618E+06  0.61534529E+02  0.12609041E+07 
 0.47503202E+04  0.87168508E+06  0.91534529E+02  0.13420769E+07 
 0.47438394E+04  0.87158508E+06  0.98226468E+02  0.14039368E+07 
 0.47371929E+04  0.87148508E+06  0.10001194E+03  0.14657440E+07 
 0.47290012E+04  0.87138508E+06  0.10089248E+03  0.15568410E+07 
 0.46824942E+04  0.87482871E+06  0.10001000E+03  0.00000000E+00 
 0.46724232E+04  0.87472871E+06  0.99424966E+02  0.71909197E+05 
 0.46565976E+04  0.87462871E+06  0.98518849E+02  0.13370950E+06 
 0.46405222E+04  0.87452871E+06  0.96852266E+02  0.19548648E+06 
 0.46241931E+04  0.87442871E+06  0.93787597E+02  0.25724017E+06 
 0.46076064E+04  0.87432871E+06  0.88153115E+02  0.31897058E+06 
 0.45866210E+04  0.87420446E+06  0.73756549E+02  0.39563516E+06 
 0.45695072E+04  0.87410507E+06  0.48756549E+02  0.45693709E+06 
 0.45535531E+04  0.87401385E+06  0.37565479E+01  0.51317123E+06 
 0.45398868E+04  0.87390503E+06  0.30090909E+01  0.58024571E+06 
 0.45329486E+04  0.87380189E+06  0.30121032E+01  0.64383541E+06 
 0.45262476E+04  0.87369876E+06  0.30151271E+01  0.70745026E+06 
 0.45197758E+04  0.87359562E+06  0.30181626E+01  0.77109027E+06 
 0.45135255E+04  0.87349249E+06  0.30212098E+01  0.83475548E+06 
 0.45074891E+04  0.87338935E+06  0.30242686E+01  0.89844590E+06 
 0.45016595E+04  0.87328622E+06  0.30273392E+01  0.96216155E+06 
 0.44960295E+04  0.87318309E+06  0.30304216E+01  0.10259025E+07 
 0.44905925E+04  0.87307996E+06  0.30335158E+01  0.10896686E+07 
 0.44853419E+04  0.87297683E+06  0.30366219E+01  0.11534601E+07 
 0.44993783E+04  0.87287629E+06 -0.19691063E+01  0.12153113E+07 
 0.45127753E+04  0.87277629E+06 -0.19748878E+01  0.12768419E+07 
 0.45256315E+04  0.87267629E+06 -0.19807232E+01  0.13383835E+07 
 0.45379687E+04  0.87257629E+06 -0.19866129E+01  0.13999362E+07 
 0.45498078E+04  0.87247629E+06 -0.19925576E+01  0.14615000E+07 
 0.45611688E+04  0.87237629E+06 -0.19985577E+01  0.15230749E+07 
 0.45720709E+04  0.87227629E+06 -0.20046139E+01  0.15846608E+07 
 0.45825326E+04  0.87217629E+06 -0.20107266E+01  0.16462579E+07 
 0.45925716E+04  0.87207629E+06 -0.20168965E+01  0.17078661E+07 
 0.46022048E+04  0.87197629E+06 -0.20231241E+01  0.17694854E+07 
 0.45923838E+04  0.87188226E+06  0.37392202E+02  0.18277949E+07 
 0.45820210E+04  0.87178562E+06  0.77392202E+02  0.18876691E+07 
 0.45666632E+04  0.87164618E+06  0.96391118E+02  0.19739811E+07 
 0.45553280E+04  0.87154618E+06  0.99522297E+02  0.20358204E+07 
 0.45425912E+04  0.87144618E+06  0.10049449E+03  0.21122692E+07 
 0.45283454E+04  0.87134618E+06  0.10151090E+03  0.22033656E+07 
 0.42440542E+04  0.87407106E+06  0.10001000E+03  0.00000000E+00 
 0.42316851E+04  0.87397106E+06  0.99551021E+02  0.59256891E+05 
 0.42352899E+04  0.87387106E+06  0.94006925E+02  0.12089502E+06 
 0.42382091E+04  0.87378700E+06  0.34006924E+02  0.17273257E+06 
 0.42420923E+04  0.87367199E+06  0.40131714E+01  0.24367702E+06 
 0.42454516E+04  0.87356885E+06  0.40194426E+01  0.30732415E+06 
 0.42486959E+04  0.87346572E+06  0.40257373E+01  0.37099649E+06 
 0.42518291E+04  0.87336259E+06  0.40320555E+01  0.43469405E+06 
 0.42548112E+04  0.87326099E+06 -0.96970480E+00  0.49746873E+06 
 0.42576908E+04  0.87315945E+06  0.40366345E+01  0.56022847E+06 
 0.42604749E+04  0.87305786E+06 -0.96511123E+00  0.62305297E+06 
 0.42631237E+04  0.87295786E+06 -0.96686272E+00  0.68491439E+06 
 0.42860935E+04  0.87285786E+06 -0.96308680E+00  0.74643590E+06 
 0.43081362E+04  0.87275786E+06 -0.95927184E+00  0.80796848E+06 
 0.43292893E+04  0.87265786E+06 -0.95541747E+00  0.86951214E+06 
 0.43495884E+04  0.87255786E+06 -0.95152328E+00  0.93106688E+06 
 0.43690678E+04  0.87245786E+06 -0.94758888E+00  0.99263272E+06 
 0.43877606E+04  0.87235786E+06 -0.94361387E+00  0.10542096E+07 
 0.44056984E+04  0.87225786E+06 -0.93959786E+00  0.11157977E+07 
 0.44229114E+04  0.87215786E+06 -0.93554042E+00  0.11773968E+07 
 0.44394290E+04  0.87205786E+06 -0.93144116E+00  0.12390070E+07 
 0.44552790E+04  0.87195786E+06 -0.92729966E+00  0.13006284E+07 
 0.44418740E+04  0.87186441E+06  0.36296850E+02  0.13585682E+07 
 0.44280247E+04  0.87177033E+06  0.76296851E+02  0.14168431E+07 
 0.44077988E+04  0.87163645E+06  0.95824952E+02  0.14997057E+07 
 0.43922639E+04  0.87153645E+06  0.99370857E+02  0.15615399E+07 
 0.43763319E+04  0.87143645E+06  0.10031767E+03  0.16233216E+07 
 0.43569137E+04  0.87133645E+06  0.10128429E+03  0.17144178E+07 
 0.40651939E+04  0.87560101E+06  0.10001000E+03  0.00000000E+00 
 0.41039929E+04  0.87550101E+06  0.94947136E+02  0.46772868E+05 
 0.41406535E+04  0.87544450E+06  0.14947135E+02  0.81614308E+05 
 0.42039688E+04  0.87534159E+06 -0.48207516E-01  0.14507533E+06 
 0.42600840E+04  0.87524159E+06 -0.43522483E-01  0.20674125E+06 
 0.43113046E+04  0.87514159E+06 -0.38810093E-01  0.26841147E+06 
 0.43580573E+04  0.87504159E+06 -0.34070189E-01  0.33008598E+06 
 0.43696330E+04  0.87494159E+06  0.15171434E+01  0.39185860E+06 
 0.43458944E+04  0.87482730E+06  0.15165648E+01  0.46254169E+06 
 0.43217252E+04  0.87471301E+06  0.15159860E+01  0.53319809E+06 
 0.42971178E+04  0.87459871E+06  0.15154070E+01  0.60382783E+06 
 0.42720643E+04  0.87448441E+06  0.15148278E+01  0.67443094E+06 
 0.42465568E+04  0.87437009E+06  0.15142484E+01  0.74500742E+06 
 0.42205874E+04  0.87425578E+06  0.15136688E+01  0.81555732E+06 
 0.41941477E+04  0.87414146E+06  0.15130889E+01  0.88608063E+06 
 0.41672295E+04  0.87402713E+06  0.15125089E+01  0.95657740E+06 
 0.41568397E+04  0.87391843E+06  0.76068498E+00  0.10235724E+07 
 0.41631428E+04  0.87381530E+06  0.75641580E+00  0.10871589E+07 
 0.41692304E+04  0.87371216E+06  0.75213160E+00  0.11507707E+07 
 0.41751097E+04  0.87360902E+06  0.74783233E+00  0.12144076E+07 
 0.41807879E+04  0.87350589E+06  0.74351792E+00  0.12780697E+07 
 0.41862717E+04  0.87340275E+06  0.73918831E+00  0.13417570E+07 
 0.41915677E+04  0.87329962E+06  0.73484344E+00  0.14054695E+07 
 0.41966824E+04  0.87319649E+06  0.73048326E+00  0.14692073E+07 
 0.42016217E+04  0.87309336E+06  0.72610769E+00  0.15329703E+07 
 0.42063917E+04  0.87299023E+06  0.72171667E+00  0.15967586E+07 
 0.42319183E+04  0.87288917E+06  0.71769538E+00  0.16589274E+07 
 0.42564042E+04  0.87278812E+06  0.71363734E+00  0.17211073E+07 
 0.42798916E+04  0.87268706E+06  0.70954220E+00  0.17832985E+07 
 0.43024211E+04  0.87258600E+06  0.70540958E+00  0.18455008E+07 
 0.43240316E+04  0.87248494E+06  0.70123913E+00  0.19077143E+07 
 0.43447604E+04  0.87238389E+06  0.69703046E+00  0.19699391E+07 
 0.43646434E+04  0.87228283E+06  0.69278320E+00  0.20321750E+07 
 0.43837149E+04  0.87218177E+06  0.68849697E+00  0.20944222E+07 
 0.44020078E+04  0.87208072E+06  0.68417137E+00  0.21566806E+07 
 0.44195539E+04  0.87197966E+06  0.67980603E+00  0.22189502E+07 
 0.44056261E+04  0.87188883E+06  0.60679807E+02  0.22752729E+07 
 0.43858220E+04  0.87176294E+06  0.90679807E+02  0.23532678E+07 
 0.43696885E+04  0.87166294E+06  0.98001595E+02  0.24151687E+07 
 0.43531422E+04  0.87156294E+06  0.99952693E+02  0.24770168E+07 
 0.43345879E+04  0.87146294E+06  0.10074652E+03  0.25534702E+07 
 0.49475451E+04  0.87577687E+06  0.10001000E+03  0.00000000E+00 
 0.49412862E+04  0.87567687E+06  0.94120035E+02  0.50424734E+05 
 0.49368309E+04  0.87562287E+06  0.91200335E+01  0.83714370E+05 
 0.49288420E+04  0.87552100E+06 -0.88001956E+00  0.14652386E+06 
 0.49216871E+04  0.87542100E+06 -0.88007247E+00  0.20818208E+06 
 0.49151563E+04  0.87532100E+06 -0.88012534E+00  0.26984459E+06 
